date,month,dow,is_weekend,is_high_season,cs_occ,cs_adr,b_occ,b_adr,floor_price,is_bank_holiday,is_cultural_holiday,is_local_event,season,base_value,predicted_occ,recommended_rate,rate_tier
2026-03-30,-0.000979914633047885,0.005764823106517724,0.0009302713973447681,0.07483280768188706,-0.003886329482897963,0.07561650370631104,-0.008327471215283367,0.08065603743970495,0.0023166895496906357,0.0004257301644538529,0.0,0.0,-0.020939941481225105,0.6639680327961567,0.7514,102.0,high
2026-03-31,-0.01920029231477929,-0.0004231679583263031,0.0005781085917551537,0.059272149279808214,0.06798143709233773,0.031082008455039615,0.014802707348693732,0.06028882334340051,0.003530692011248902,0.0004887799217249266,0.0,0.0,-0.0187413175255424,0.6639680327961567,0.7427,89.25,standard
2026-04-01,-0.3199181144513168,0.010861459938041662,0.0005243354192643892,-0.02785917161814723,0.04665706318684533,0.04202621751993138,0.01885612861485788,0.049700250979571134,0.0041854517634856165,0.00043119057056901513,0.0,0.0,-0.06137378740899294,0.6639680327961567,0.6151,89.25,standard
2026-04-02,-0.29257843135333494,0.013746853147626099,0.0008038965764280875,-0.032656652863137424,-0.013649828384830469,-0.019450914167930024,0.010750940463607547,-0.05448787211341187,0.0018446104633912908,0.000227445675744093,0.0,0.0,-0.05808003144088435,0.6639680327961567,0.4317,72.25,promotional
2026-04-03,-0.3000917143584611,0.011538158480052517,-0.0017364040514075895,-0.029239928566632444,-0.01915689962662509,-0.021109864682119225,0.014226180267833115,-0.04265162222850995,-0.02976111592585221,-0.020549053773822382,0.0,0.0,-0.05678370491524401,0.6639680327961567,0.4205,67.15,promotional
2026-04-04,-0.32592715296879393,-0.0039029827356080204,-0.00020479930496367161,-0.027964115949049302,0.056860656386837946,0.050806498826910684,0.03986434346324313,0.024977562179872622,-0.03375590603593446,0.00042322105655330234,0.0,0.0,-0.05813222024473362,0.6639680327961567,0.5394,75.05,value
2026-04-05,-0.3059676383834285,-0.027759780101107023,-0.00046014875627588476,-0.030497779968478425,-0.010797215638089256,0.046162824016078956,0.016314550426664937,0.031151896160685283,-0.03877392533158126,0.00013714029570837739,0.0,0.0,-0.06619637580723792,0.6639680327961567,0.4195,63.75,promotional
2026-04-06,-0.28444712038743275,-0.0038424754859515816,0.0006496286134934054,-0.02601022529116017,0.06416869606961699,0.009465467529691523,0.03824787974148785,-0.006533165370925416,0.0008670430580896209,-0.033799644592247206,0.0,0.0,-0.05465727702180448,0.6639680327961567,0.5179,80.75,value
2026-04-07,-0.32506146984725454,-0.0013943539455412975,0.0004415151178254746,-0.027861276787349197,0.07604692161655112,0.00868494712496613,0.04302462388751883,0.037710890560269036,0.0015175012729669105,0.0004409189834841527,0.0,0.0,-0.06019850645725092,0.6639680327961567,0.5812,80.75,value
2026-04-08,-0.2934009406046134,0.011340655243142466,0.00044593577543855647,-0.027062422672686805,0.07157629117002215,0.05477568167469872,0.04043220856325207,0.04731852420480573,0.004850240644074802,0.00041283642452617645,0.0,0.0,-0.05985630125592434,0.6639680327961567,0.6388,89.25,standard
2026-04-09,-0.2605867849197984,0.012223217941169423,0.0005850427192926873,-0.026254394201765535,0.08211457287663507,0.001433512263029115,0.04652955749448665,-0.004084347183936189,0.001378616600886744,0.0003593653072457527,0.0,0.0,-0.05482492362998164,0.6639680327961567,0.517,80.75,value
2026-04-10,-0.3387757964953889,0.010818567800317397,-0.00017589603453234303,-0.031686962022569785,0.02232675500318146,0.01632141442860302,0.026491667448382942,0.007700119369575985,-0.025007613099383888,0.00042256067971175064,0.0,0.0,-0.06582939306907792,0.6639680327961567,0.4548,75.05,value
2026-04-11,-0.32624831088122663,-0.0037103684120320395,-0.00020607005177589597,-0.027942104020730767,0.06637272765343369,0.051660523228951205,0.03879407111293767,0.016652976190958728,-0.034692443361636835,0.00042322105655330234,0.0,0.0,-0.05875184371083742,0.6639680327961567,0.6661,82.95,standard
2026-04-12,-0.2644580026170024,-0.025542771410149726,-0.0018986579756456194,-0.026939550607086856,-0.013322239151548274,-0.011554641758953951,0.013090321628893432,-0.07684369709674138,-0.05385440914692299,0.00021233461410884044,0.0,0.0,-0.04817988846577646,0.6639680327961567,0.4309,63.75,promotional
2026-04-13,-0.26195275468852014,0.0004550727254027151,0.0005870879613794385,-0.02577378078433685,0.07576461723036482,0.003858455034875078,0.04780300315918794,-0.0049534456073706675,0.0011132803947984937,0.00033068134516361166,0.0,0.0,-0.05074154718658246,0.6639680327961567,0.5459,80.75,value
2026-04-14,-0.31759743785345745,-0.004241157136368201,0.00044062879873672496,-0.02638664804992004,0.06804824208956416,0.004599421355989763,0.03822546373566002,0.04249163689330453,0.0023061477124065276,0.0004488701895461418,0.0,0.0,-0.05902344384555181,0.6639680327961567,0.5913,80.75,value
2026-04-15,-0.3074092405540759,0.010091254672553986,0.00044593577543855647,-0.02669776894110691,0.04786877149483917,0.04018844672110572,0.035453014919323324,0.028168255213007795,0.0034226436645330973,0.00039773189973493577,0.0,0.0,-0.05880409265361232,0.6639680327961567,0.6152,89.25,standard
2026-04-16,-0.29355794409631014,0.012104010415954691,0.0005096039527561515,-0.032289299573691095,-0.020846843790252024,-0.027311528062316938,-0.002071110434131697,-0.05435080110095077,0.002213782375096343,0.0002311450105480617,0.0,0.0,-0.057909608951013075,0.6639680327961567,0.4187,72.25,promotional
2026-04-17,-0.26024224740736646,0.006181078228320985,-0.0005172914829890943,-0.026461039820773295,0.07673957084466383,0.0014160723858076376,0.04624286651055082,-0.012552098902688158,-0.032671549782171495,0.0003779814753361279,0.0,0.0,-0.048991413378265854,0.6639680327961567,0.4951,75.05,value
2026-04-18,-0.4108321255268456,-0.00193244750345184,-1.941288894158787e-05,-0.03351937509042181,-0.01050861611482105,-0.031022590357868467,-0.04956907716138812,0.025140082089452332,-0.028139869327809718,0.0003495891109196236,0.0,0.0,-0.06602489492909808,0.6639680327961567,0.4188,67.15,promotional
2026-04-19,-0.27945131420781216,-0.014934242912226182,-0.0002386839430400869,-0.030961626258067552,-0.0193522174874779,-0.012034564074900118,0.011282990655134198,-0.04579503775755802,-0.04311613065421261,0.0002682906275513232,0.0,0.0,-0.058202613152068816,0.6639680327961567,0.3748,63.75,promotional
2026-04-20,-0.23755221056611844,0.0031811616431659784,0.0016830058240884683,-0.02252066471525177,-0.02492858384160354,0.0031189078989955314,0.011991095229990605,-0.053387461071182765,0.0044958485710667444,8.306817522679923e-05,0.0,0.0,-0.047099041089022645,0.6639680327961567,0.4929,80.75,value
2026-04-21,-0.3672426232813486,-0.003321000458490744,0.00028077103118994274,-0.03241766497678327,0.004341866338123509,0.013016352623933927,0.002379403206326968,0.05436468086308014,-0.002014382804889465,0.0004318544519192073,0.0,0.0,-0.06949328615743434,0.6639680327961567,0.5262,80.75,value
2026-04-22,-0.30592013199754364,0.010252044701943304,0.00044593577543855647,-0.026689297556928067,0.04920698524849286,0.04737583232122415,0.03672696837412514,0.03009323008111096,0.0034104945195213075,0.00039773189973493577,0.0,0.0,-0.058920252164411074,0.6639680327961567,0.6313,89.25,standard
2026-04-23,-0.26747867134402076,0.011813152328533761,0.0005915542870934587,-0.026542292659491068,0.06812093451781402,0.009027987901310553,0.022019351415998246,-0.0029814978589165547,0.001287202395069471,0.00036494287977984635,0.0,0.0,-0.054024313589317904,0.6639680327961567,0.5133,80.75,value
2026-04-24,-0.26480542956417596,0.007034237600335474,-0.0005441111998370615,-0.0267609267947264,0.06188870237571973,0.0031457810360734583,0.015083736741937172,-0.029078859883698897,-0.031511539989805895,0.00036816020276455674,0.0,0.0,-0.04726735955615731,0.6639680327961567,0.474,75.05,value
2026-04-25,-0.34294044314234273,-0.002730369022096056,-0.0002080848620244069,-0.028809242417883067,0.04668941140855895,-0.014734266173494688,-0.011464059521062154,0.03508185170152501,-0.03272875946830027,0.00028638743850751777,0.0,0.0,-0.05406640066982072,0.6639680327961567,0.4841,75.05,value
2026-04-26,-0.24475115238987383,-0.027040487231115545,-0.0020551694212626896,-0.025226865793636536,-0.016914328099472187,-0.02372245354840925,0.013198339460890565,-0.08578763357172647,-0.05028403307056578,0.00010177076116815442,0.0,0.0,-0.04547604833901278,0.6639680327961567,0.3696,63.75,promotional
2026-04-27,-0.31960494623675917,0.007837703394878189,0.0005612098876736127,-0.029961541475728153,0.027374226512369204,-0.009792319288957515,-0.00599232397970627,-0.01516182215525987,-0.003096136034931987,0.00036170248586859084,0.0,0.0,-0.061333712640436716,0.6639680327961567,0.4738,80.75,value
2026-04-28,-0.3450938303344519,-0.0012980646446812895,0.0005238092765939655,-0.028123209624718582,0.04281529268194572,0.005756757334602299,0.009225758764489,0.036733948389253784,0.0016481853321674862,0.0004283684819820337,0.0,0.0,-0.058075086491051475,0.6639680327961567,0.5481,80.75,value
2026-04-29,-0.32599967754815407,0.011144402593257836,0.00023012459866004066,-0.03331385418827267,0.004815142028510308,0.06409596020285971,0.020268991889672176,0.04498462837440457,0.0013793362451579015,0.00027234983847301917,0.0,0.0,-0.06848547432466875,0.6639680327961567,0.597,80.75,value
2026-04-30,-0.3728171418468737,0.011465137052160571,0.0003184513581800275,-0.03502578293713304,-0.02818407341164857,0.009945252371544484,-0.014363911242508038,-0.009489820938979392,-0.0012910310556471815,0.000388109767678543,0.0,0.0,-0.07491759162914968,0.6639680327961567,0.4049,72.25,promotional
2026-05-01,-0.0740496095659746,0.02343782799607834,0.000582200173594174,-0.018019602428357758,0.05729611983292489,0.05121914597047726,0.02969705899990004,0.05421807239086775,-0.011220524455718986,0.00037800681717635595,0.0,0.0,-0.03203872418152605,0.6639680327961567,0.6481,82.95,standard
2026-05-02,-0.06979225797894105,0.016304163146609426,0.0006342877564165974,-0.018250640734149785,0.07984571374609731,0.04237212382317011,0.05081577838063095,0.04224107166003887,-0.010944628059754904,0.0003771283349196892,0.0,0.0,-0.030387824354533223,0.6639680327961567,0.6665,82.95,standard
2026-05-03,-0.04636497597009111,-0.008227214905131404,-8.611955752712652e-06,-0.016612514948428726,0.08186041241185012,-0.02548800126457354,0.05785190307384619,-0.015803359351608377,-0.026583645430713655,0.0003763688579856534,0.0,0.0,-0.030805468880374973,0.6639680327961567,0.5564,71.25,value
2026-05-04,-0.10739284229787517,-0.0022364288974531517,0.0020140295270466594,-0.0146700513347605,-0.01976114616033374,-0.018050547896760694,0.002644583424356824,-0.06769601366447023,0.002836501401638088,-0.015593717291107168,0.0,0.0,-0.03167301272325858,0.6639680327961567,0.3352,72.25,promotional
2026-05-05,-0.11614397433652268,-0.013556521133661589,1.008256425848224e-05,-0.018365782015775038,0.05687365860090722,0.030502431949713353,0.021704693730214785,0.04295626915448156,-0.0003583912742760729,0.00042492112336913124,0.0,0.0,-0.031968440352517065,0.6639680327961567,0.5435,80.75,value
2026-05-06,-0.11386917613865807,0.006102246062580889,8.488706735079168e-06,-0.01792982369753736,0.05777680565382979,0.021821007585007466,0.02511635875199863,0.03078166701666487,-0.0008251806711050449,0.0003996142496907851,0.0,0.0,-0.034820856475635084,0.6639680327961567,0.5456,80.75,value
2026-05-07,-0.13786313008071557,0.014626399480323014,0.0001699175070680212,-0.022900890380900818,-0.019731993726076324,-0.03503171905242925,-0.005015912059650873,-0.026025706086176797,-0.0041380193540098845,0.00022790098360565023,0.0,0.0,-0.046025179317453875,0.6639680327961567,0.3307,72.25,promotional
2026-05-08,-0.06776894164384066,0.01505306773447228,0.00019099816672678576,-0.01742431701393798,0.07110809188224085,-0.02162046290752187,0.04230162716729319,-0.009090718778279551,-0.014814327174295615,0.0003523998018208659,0.0,0.0,-0.03284133269206359,0.6639680327961567,0.5408,75.05,value
2026-05-09,-0.07616882505054309,0.011170181708153905,0.0005676537037797971,-0.018220831534410536,0.05202895341172188,0.024787578462764942,-0.009758375269189852,0.03273201111597518,-0.010824141825818515,0.0003913241320842644,0.0,0.0,-0.031055489140358987,0.6639680327961567,0.5754,75.05,value
2026-05-10,-0.08235557706265717,-0.015133579798435675,-0.001614912523291423,-0.018586129336734303,-0.015550254843736185,-0.03718423607447767,0.013102692388853027,-0.09530659063773055,-0.035864078480481114,0.00021737755504000234,0.0,0.0,-0.029676713391687374,0.6639680327961567,0.346,63.75,promotional
2026-05-11,-0.09717389333003848,-0.010770413926155015,0.00030347531585721293,-0.017518382537877186,0.06050745843304321,-0.019218646976267337,0.05019781412497105,-0.007987342323671327,-0.0028716839861735927,0.0003951261145266471,0.0,0.0,-0.03304804792697541,0.6639680327961567,0.5103,80.75,value
2026-05-12,-0.1020820402591944,-0.014710752386834428,-3.1389023177325775e-05,-0.017842263196209386,0.06802143249182335,0.024053064959971383,0.03136446926540885,0.0487812337538744,0.0002154832318046829,0.00043460617208620534,0.0,0.0,-0.031053912448405753,0.6639680327961567,0.5705,80.75,value
2026-05-13,-0.10103037853434216,0.008136642318653685,-3.2029820591560564e-05,-0.018334280178554763,0.07837934840240268,0.029484489355694678,0.03907352689914478,0.043650996416283304,-0.00044936781471187695,0.00041014472871029283,0.0,0.0,-0.034471385903758346,0.6639680327961567,0.6054,89.25,standard
2026-05-14,-0.0942904301232611,0.02056399456952022,-4.889898555120501e-07,-0.018228231460445388,0.07506174990783257,0.05392429085433833,0.047307899213748894,0.052953173348927525,6.066272580937957e-05,0.00037780914697214024,0.0,0.0,-0.033023168452498794,0.6639680327961567,0.6563,89.25,standard
2026-05-15,-0.07080766281042271,0.01912324244699994,0.0008251468382804888,-0.01852440568610473,0.06070170811624848,0.008657303698346368,0.017206686869318217,-0.01837041364226752,-0.011905730595295608,0.0003692377323604887,0.0,0.0,-0.03665697171929787,0.6639680327961567,0.5455,75.05,value
2026-05-16,-0.06727294596735374,0.010008382574573262,0.000635283675059327,-0.01782017214810912,0.06026020421053181,0.05734563918847198,0.023205001604270366,0.016522531892635018,-0.0118430253723418,0.00041688899308792317,0.0,0.0,-0.031132732847298027,0.6639680327961567,0.6131,82.95,standard
2026-05-17,-0.08922729767295641,-0.016745308998331893,-0.00065933095170476,-0.018180067635170417,-0.019704568386663596,-0.048377466065583574,-0.009082783602618293,-0.10941508198496014,-0.03537740748299256,0.00022011232059594477,0.0,0.0,-0.02957228131190641,0.6639680327961567,0.2476,63.75,promotional
2026-05-18,-0.12378098213967495,-0.023982032592914034,-2.822114227456088e-06,-0.017552069242789004,0.04211224268489241,0.0381997272507142,0.028062094740849718,-0.0011003235732496251,5.1033853836997874e-05,0.0003782049839792307,0.0,0.0,-0.02923895937322231,0.6639680327961567,0.4934,80.75,value
2026-05-19,-0.10824268185220899,-0.012029455582394802,-2.8646989114349734e-05,-0.018245263699085627,0.06329374700966219,0.0366358197829286,0.04414575105707263,0.03987850512594377,0.00014026214431214616,0.00039027071671443993,0.0,0.0,-0.030110397695607388,0.6639680327961567,0.5836,80.75,value
2026-05-20,-0.10184516740124672,0.009445158559681659,-3.0133603198919474e-05,-0.018268834959446395,0.0525591530400743,0.030325153780115216,0.02634569678308253,0.03107019490626044,0.00045213068624434544,0.00036598636185226495,0.0,0.0,-0.030266481104044944,0.6639680327961567,0.5703,80.75,value
2026-05-21,-0.10031529107039205,0.019507345740645176,0.00014129983722523316,-0.01875771887704468,0.06434962943549909,0.0017446048855563282,0.019809169592710535,0.003030731011582248,-0.002240251722731045,0.0003561783666664269,0.0,0.0,-0.033229005250024785,0.6639680327961567,0.5256,80.75,value
2026-05-22,-0.06752454776808373,0.020363247685940222,0.000631444258542615,-0.017633305969553478,0.053441973021024755,0.021829295267078126,0.030352845106070163,0.044145423708072486,-0.011668919491123232,0.0003922370691871038,0.0,0.0,-0.030981571305776015,0.6639680327961567,0.6157,82.95,standard
2026-05-23,-0.06499242811758814,0.015290175030027968,0.0002561881193105365,-0.018233209071411693,0.06938310442641159,0.06609319492265422,0.04516819866262813,0.03459183117800785,-0.010835226825372957,0.00038896144062164237,0.0,0.0,-0.030966243126415067,0.6639680327961567,0.6633,82.95,standard
2026-05-24,-0.055794661476929824,-0.0005436393713371215,0.0003541453268699116,-0.017997130664130966,0.08580780152105581,0.027016329424150172,0.05649687367166189,0.005852022875056718,-0.023354048116802008,0.0003565840367373312,0.0,0.0,-0.03529337853489414,0.6639680327961567,0.6124,78.75,standard
2026-05-25,-0.12703083174846688,-0.011456209463245614,0.0008760644643334671,-0.018434481944306753,-0.015454767177106987,-0.036831525409368626,-0.004118068347303051,-0.07901211869144026,0.0033856579058119682,-0.02836664212195319,0.0,0.0,-0.030691075276510674,0.6639680327961567,0.2722,72.25,promotional
2026-05-26,-0.11352964271453858,-0.016605079283488523,-3.5996502338093755e-05,-0.018580717561439086,0.0700421722542269,0.029832119968315966,0.029935868401578775,0.044003481140960504,-0.0003564004062354796,0.00044597310916287823,0.0,0.0,-0.033365780305102816,0.6639680327961567,0.5574,80.75,value
2026-05-27,-0.1095283858869734,0.007139758525931029,1.247663894900653e-07,-0.017842910972634855,0.05958066703137229,0.042627346824621784,0.01263018453121549,0.03215593829723366,-0.00026550066041818336,0.0003384085815341677,0.0,0.0,-0.030502923983971413,0.6639680327961567,0.5613,80.75,value
2026-05-28,-0.09357189577159261,0.01563116369184718,-3.824660929967649e-05,-0.017334594931307946,0.07388972341839689,-0.056286196500703226,0.03912520704319468,-0.02895851933972881,-0.00397606757797621,0.00036824786812940147,0.0,0.0,-0.03292211336985201,0.6639680327961567,0.4788,80.75,value
2026-05-29,-0.11615536038623941,0.021273549135697976,0.0004262422608881025,-0.023617452881044297,0.006471136076699623,0.02467597421809478,-0.010644513277846273,-0.005322804676521627,-0.01328035905145225,0.0004091441278142156,0.0,0.0,-0.048367554885429855,0.6639680327961567,0.4229,67.15,promotional
2026-05-30,-0.07808667724502812,0.012083305385880523,0.0005676537037797971,-0.018441130425249867,0.05768044947680391,0.03050198837286371,0.01795913569318145,0.0407646409457484,-0.011818155614753776,0.0003871462147071725,0.0,0.0,-0.031585194845640215,0.6639680327961567,0.6132,82.95,standard
2026-05-31,-0.08184353711007679,-0.014004073292118845,-0.0010349530952371423,-0.01884303967875894,-0.012686074986151654,-0.043195300156257874,0.001128545897048752,-0.09791307043061534,-0.03338183755198407,0.00021125389374356018,0.0,0.0,-0.02932906486239517,0.6639680327961567,0.29,63.75,promotional
2026-06-01,-0.050284070816034726,-0.019028053416113834,0.00021883099937986114,-0.016447685930485022,0.04636837922487393,0.04819736896385439,0.0019537986753784932,0.05360570329759502,0.00029012323753704536,0.0003729562570224516,0.0,0.0,-0.023666603639052482,0.6639680327961567,0.6332,89.25,standard
2026-06-02,-0.04652404754039344,-0.017588205936153827,8.432798573630861e-05,-0.018734575000140467,-0.009455525037144981,0.05538698004851904,0.007574696144398331,0.06874944146856433,-0.0003958924325161208,0.00028013763154740445,0.0,0.0,-0.02768958831575583,0.6639680327961567,0.6064,89.25,standard
2026-06-03,-0.04465821345900622,0.003116706647633691,9.153231837262865e-05,-0.018371144709366488,0.0017446552347319083,0.05457006701857244,0.006335995150988311,0.06376498907978749,-0.0016687254567586934,0.0003008054212114075,0.0,0.0,-0.029078009863835175,0.6639680327961567,0.6278,89.25,standard
